1,0,0,0.6666667,0
49,27,-1,0.5,8131
48,28,1,0,8338
47,29,-1,0.75,8443.6018
46,30,1,1.3333334,8582.2735
45,31,-1,1.875,8624.5272
44,32,1,2.4,8705.2364
43,33,-1,2.9166667,8682.8172
42,34,1,3.4285715,8711.4781
41,35,-1,3.9375,8635.883
40,36,1,4.4444447,8608.8077
39,37,-1,4.95,8486.2161
38,38,1,5,8393.9294
37,39,-1,4.95,8173
50,27,0,0,8082
49,28,0,0,8272
48,29,0,0.6666667,8411.2501
47,30,0,1.2,8530.0037
46,31,0,1.7142857,8613.3907
45,32,0,2.2222223,8671.0293
44,33,0,2.7272727,8695.9789
43,34,0,3.2307692,8694.6908
42,35,0,3.7333333,8666.8073
41,36,0,4.2352943,8616.837
40,37,0,4.736842,8537.3396
39,38,0,5.2380953,8435.9188
38,39,0,5.2380953,8278
37,40,0,4.736842,8075
51,27,-1,0.5,7997
50,28,1,0,8238
49,29,-1,0.5,8354.6695
48,30,1,1,8507.38
47,31,-1,1.5,8577.1043
46,32,1,2,8671.6636
45,33,-1,2.5,8673.876
44,34,1,3,8717.8072
43,35,-1,3.5,8661.9594
42,36,1,4,8661.2385
41,37,-1,4.5,8558.3512
40,38,1,5,8500.0971
39,39,-1,5.5,8349
38,40,1,5,8194
51,28,0,0,8150
50,29,0,0,8320.938
49,30,0,0.6666667,8450.5825
48,31,0,1.2,8556.0725
47,32,0,1.7142857,8634.5089
46,33,0,2.2222223,8676.6172
45,34,0,2.7272727,8695.5923
44,35,0,3.2307692,8687.5956
43,36,0,3.7333333,8657.113
42,37,0,4.2352943,8601.1401
41,38,0,4.736842,8523.8558
40,39,0,5.2380953,8416.7788
39,40,0,5.2380953,8267
38,41,0,4.736842,8066
52,28,1,0,8088
51,29,-1,0.5,8246
50,30,1,0,8423.5457
49,31,-1,0.75,8508.4545
48,32,1,1.3333334,8627.5707
47,33,-1,1.875,8651.2824
46,34,1,2.4,8710.8142
45,35,-1,2.9166667,8677.6541
44,36,1,3.4285715,8692.9301
43,37,-1,3.9375,8611.676
42,38,1,4.4444447,8578.5966
41,39,-1,4.95,8454.2759
40,40,1,5,8365
39,41,-1,4.95,8151
53,28,0,0,8000
52,29,0,0.6666667,8185
51,30,0,0.6666667,8351.9262
50,31,0,0,8483.3576
49,32,0,0.8,8580.6587
48,33,0,1.4285715,8648.0571
47,34,0,2,8685.9998
46,35,0,2.5454545,8695.9465
45,36,0,3.0769231,8682.8206
44,37,0,3.6,8645.5139
43,38,0,4.117647,8587.3545
42,39,0,4.631579,8505.9031
41,40,0,4.736842,8395.1519
40,41,0,4.736842,8248
39,42,0,4.631579,8054
54,28,1,0,7935
53,29,-1,0.75,8108
52,30,1,1,8301.1175
51,31,-1,0.75,8421.0494
50,32,1,0,8563.7567
49,33,-1,0.8333333,8611.4153
48,34,1,1.5,8693.1973
47,35,-1,2.1,8682.4953
46,36,1,2.6666667,8710.6754
45,37,-1,3.2142856,8647.4275
44,38,1,3.75,8635.719
43,39,-1,4.2777777,8529.2762
42,40,1,4.4444447,8465.4666
41,41,-1,4.5,8312
40,42,1,4.4444447,8163
54,29,0,0.8,8044
53,30,0,1.2,8226
52,31,0,1.2,8372.5756
51,32,0,0.8,8504.3462
50,33,0,0,8599.654
49,34,0,0.85714287,8658.556
48,35,0,1.5555556,8693.3852
47,36,0,2.1818182,8695.7295
46,37,0,2.7692308,8675.2193
45,38,0,3.3333333,8638.4076
44,39,0,3.8823528,8573.6571
43,40,0,4.117647,8488.3997
42,41,0,4.2352943,8378.9889
41,42,0,4.2352943,8234
40,43,0,4.117647,8043
55,29,-1,0.8333333,7965
54,30,1,1.3333334,8171
53,31,-1,1.5,8307.525
52,32,1,1.3333334,8465.5244
51,33,-1,0.8333333,8547.9385
50,34,1,0,8658.7935
49,35,-1,0.875,8671.3294
48,36,1,1.6,8717.4473
47,37,-1,2.25,8676.2244
46,38,1,2.857143,8677.5132
45,39,-1,3.4375,8587.7812
44,40,1,3.75,8549.0301
43,41,-1,3.9375,8417.9563
42,42,1,4,8325
41,43,-1,3.9375,8120
55,30,0,1.4285715,8090
54,31,0,1.7142857,8253.5687
53,32,0,1.7142857,8401.7689
52,33,0,1.4285715,8510.9851
51,34,0,0.85714287,8610.3045
50,35,0,0,8673.5926
49,36,0,0.8888889,8698.5633
48,37,0,1.6363636,8697.4416
47,38,0,2.3076923,8675.7193
46,39,0,2.9333334,8628.1486
45,40,0,3.3333333,8564.0394
44,41,0,3.6,8473.7117
43,42,0,3.7333333,8361.332
42,43,0,3.7333333,8215
41,44,0,3.6,8027
56,30,1,1.5,8032
55,31,-1,1.875,8182
54,32,1,2,8354.63
53,33,-1,1.875,8456.7215
52,34,1,1.5,8581.8224
51,35,-1,0.875,8632.3659
50,36,1,0,8712.0295
49,37,-1,0.9,8696.9014
48,38,1,1.6666666,8708.4566
47,39,-1,2.357143,8638.4293
46,40,1,2.857143,8614.0523
45,41,-1,3.2142856,8502.2231
44,42,1,3.4285715,8434.7175
43,43,-1,3.5,8280
42,44,1,3.4285715,8133
56,31,0,2,8124
55,32,0,2.2222223,8285
54,33,0,2.2222223,8413.8521
53,34,0,2,8529.092
52,35,0,1.5555556,8605.9105
51,36,0,0.8888889,8675.284
50,37,0,0,8710.9843
49,38,0,0.90909094,8705.2363
48,39,0,1.6923077,8674.8451
47,40,0,2.3076923,8623.6545
46,41,0,2.7692308,8551.7579
45,42,0,3.0769231,8462.4243
44,43,0,3.2307692,8347.7449
43,44,0,3.2307692,8201
57,31,-1,2.1,8050
56,32,1,2.4,8236
55,33,-1,2.5,8351
54,34,1,2.4,8495.0045
53,35,-1,2.1,8563.7479
52,36,1,1.6,8656.8499
51,37,-1,0.9,8681.1154
50,38,1,0,8732.5958
49,39,-1,0.9166667,8682.5396
48,40,1,1.6666666,8666.0339
47,41,-1,2.25,8572.4013
46,42,1,2.6666667,8523.9087
45,43,-1,2.9166667,8389.8338
44,44,1,3,8298
43,45,-1,2.9166667,8090
57,32,0,2.5454545,8161
56,33,0,2.7272727,8304
55,34,0,2.7272727,8435.2799
54,35,0,2.5454545,8530.7802
53,36,0,2.1818182,8614.8158
52,37,0,1.6363636,8664.1895
51,38,0,0.90909094,8705.923
50,39,0,0,8714.011
49,40,0,0.90909094,8673.3865
48,41,0,1.6363636,8616.8184
47,42,0,2.1818182,8544.9851
46,43,0,2.5454545,8450.5758
45,44,0,2.7272727,8340.376
44,45,0,2.7272727,8189
58,32,1,2.6666667,8109
57,33,-1,2.9166667,8240
56,34,1,3,8395.7672
55,35,-1,2.9166667,8478.1865
54,36,1,2.6666667,8591.2599
53,37,-1,2.25,8631.5262
52,38,1,1.6666666,8696.0043
51,39,-1,0.9166667,8693.3778
50,40,1,0,8709.9699
49,41,-1,0.9,8633.377
48,42,1,1.6,8597.0285
47,43,-1,2.1,8483.36
46,44,1,2.4,8409.7684
45,45,-1,2.5,8254
44,46,1,2.4,8113
58,33,0,3.0769231,8189
57,34,0,3.2307692,8334.8382
56,35,0,3.2307692,8441.9242
55,36,0,3.0769231,8541.7519
54,37,0,2.7692308,8607.5621
53,38,0,2.3076923,8663.8759
52,39,0,1.6923077,8684.9421
51,40,0,0.90909094,8693.3149
50,41,0,0,8670.8983
49,42,0,0.8888889,8613.6286
48,43,0,1.5555556,8536.6558
47,44,0,2,8442.9287
46,45,0,2.2222223,8328
45,46,0,2.2222223,8183
59,33,-1,3.2142856,8121
58,34,1,3.4285715,8290
57,35,-1,3.5,8384.9123
56,36,1,3.4285715,8512.675
55,37,-1,3.2142856,8569.4225
54,38,1,2.857143,8648.907
53,39,-1,2.357143,8661.5894
52,40,1,1.6666666,8692.6783
51,41,-1,0.9,8662.3731
50,42,1,0,8657.7312
49,43,-1,0.875,8563.544
48,44,1,1.5,8504.774
47,45,-1,1.875,8373.4211
46,46,1,2,8275.5695
45,47,-1,1.875,8080
59,34,0,3.6,8225
58,35,0,3.7333333,8345.5986
57,36,0,3.7333333,8458.1085
56,37,0,3.6,8540.9209
55,38,0,3.3333333,8612.7875
54,39,0,2.9333334,8648.9054
53,40,0,2.3076923,8671.6207
52,41,0,1.6363636,8664.1849
51,42,0,0.8888889,8651.4095
50,43,0,0,8608.5782
49,44,0,0.85714287,8531.4627
48,45,0,1.4285715,8434.8255
47,46,0,1.7142857,8318.5637
46,47,0,1.7142857,8175
60,34,1,3.75,8180
59,35,-1,3.9375,8287
58,36,1,4,8424.3318
57,37,-1,3.9375,8492.7644
56,38,1,3.75,8593.8344
55,39,-1,3.4375,8622.8068
54,40,1,2.857143,8666.8016
53,41,-1,2.25,8648.9014
52,42,1,1.6,8662.3341
51,43,-1,0.875,8608.7373
50,44,1,0,8583.662
49,45,-1,0.8333333,8472.4033
48,46,1,1.3333334,8391.6832
47,47,-1,1.5,8238
46,48,1,1.3333334,8102
61,34,0,3.8823528,8112
60,35,0,4.117647,8245
59,36,0,4.2352943,8365.9963
58,37,0,4.2352943,8460.1967
57,38,0,4.117647,8549.0875
56,39,0,3.8823528,8604.9644
55,40,0,3.3333333,8643.5924
54,41,0,2.7692308,8647.2133
53,42,0,2.1818182,8648.7212
52,43,0,1.5555556,8622.6911
51,44,0,0.85714287,8587.4706
50,45,0,0,8525.3707
49,46,0,0.8,8428.9807
48,47,0,1.2,8315
47,48,0,1.2,8171
61,35,-1,4.2777777,8184
60,36,1,4.4444447,8330.8721
59,37,-1,4.5,8408.8963
58,38,1,4.4444447,8521.2041
57,39,-1,4.2777777,8569.4269
56,40,1,3.75,8635.3283
55,41,-1,3.2142856,8628.8868
54,42,1,2.6666667,8653.988
53,43,-1,2.1,8614.8673
52,44,1,1.5,8609.413
51,45,-1,0.8333333,8534.6735
50,46,1,0,8490.0207
49,47,-1,0.75,8360.2903
48,48,1,1,8259
47,49,-1,0.75,8069
62,35,0,4.4210525,8140
61,36,0,4.631579,8269.8645
60,37,0,4.736842,8376.1872
59,38,0,4.736842,8471.8489
58,39,0,4.631579,8541.4616
57,40,0,4.117647,8603.7182
56,41,0,3.6,8623.1384
55,42,0,3.0769231,8635.0926
54,43,0,2.5454545,8623.7254
53,44,0,2,8604.2799
52,45,0,1.4285715,8559.8949
51,46,0,0.8,8502.4303
50,47,0,0,8423.2121
49,48,0,0.6666667,8310.3013
48,49,0,0.6666667,8165
63,35,-1,4.55,8078
62,36,1,4.8,8234
61,37,-1,4.95,8330.7294
60,38,1,5,8445.7385
59,39,-1,4.95,8497.6162
58,40,1,4.4444447,8581.3984
57,41,-1,3.9375,8596.3016
56,42,1,3.4285715,8635.1691
55,43,-1,2.9166667,8610.0047
54,44,1,2.4,8620.314
53,45,-1,1.875,8560.8038
52,46,1,1.3333334,8533.8999
51,47,-1,0.75,8441.6866
50,48,1,0,8378.2953
49,49,-1,0.5,8230
63,36,0,4.952381,8175
62,37,0,5.142857,8295.301
61,38,0,5.2380953,8402.5235
60,39,0,5.2380953,8476.6938
59,40,0,4.736842,8539.225
58,41,0,4.2352943,8578.9859
57,42,0,3.7333333,8607.7982
56,43,0,3.2307692,8613.6105
55,44,0,2.7272727,8608.7132
54,45,0,2.2222223,8580.1959
53,46,0,1.7142857,8537.9332
52,47,0,1.2,8474.7744
51,48,0,0.6666667,8398.3734
50,49,0,0,8304
49,50,0,0,8161
64,36,1,5.090909,8134
63,37,-1,5.318182,8244.5085
62,38,1,5.4545455,8372.2012
61,39,-1,5.5,8439.4151
60,40,1,5,8522.1066
59,41,-1,4.5,8548.4683
58,42,1,4,8604.6626
57,43,-1,3.5,8595.1184
56,44,1,3,8619.3593
55,45,-1,2.5,8575.1732
54,46,1,2,8563.5652
53,47,-1,1.5,8484.9947
52,48,1,1,8437.7375
51,49,-1,0.5,8329.7495
50,50,1,0,8251.626
65,36,0,5.2173915,8075
64,37,0,5.478261,8206.1753
63,38,0,5.652174,8324.7411
62,39,0,5.7391305,8413.3305
61,40,0,5.2380953,8485.8439
60,41,0,4.736842,8534.8355
59,42,0,4.2352943,8572.9159
58,43,0,3.7333333,8593.1366
57,44,0,3.2307692,8601.366
56,45,0,2.7272727,8588.2172
55,46,0,2.2222223,8560.8644
54,47,0,1.7142857,8512.5465
53,48,0,1.2,8450.3657
52,49,0,0.6666667,8370.426
51,50,0,0,8281.103
65,37,-1,5.625,8152.7443
64,38,1,5.8333335,8291.2213
63,39,-1,5.9583335,8371.9172
62,40,1,5.4545455,8466.294
61,41,-1,4.95,8504.8675
60,42,1,4.4444447,8568.3994
59,43,-1,3.9375,8570.6514
58,44,1,3.4285715,8607.4275
57,45,-1,2.9166667,8576.9818
56,46,1,2.4,8580.2887
55,47,-1,1.875,8517.165
54,48,1,1.3333334,8484.1322
53,49,-1,0.75,8388.5719
52,50,1,0,8324.4313
51,51,-1,0.5,8181
66,37,0,5.76,8112
65,38,0,6,8242
64,39,0,6.16,8342.6336
63,40,0,5.652174,8425.8337
62,41,0,5.142857,8488.332
61,42,0,4.631579,8538.2672
60,43,0,4.117647,8566.1045
59,44,0,3.6,8584.3656
58,45,0,3.0769231,8584.1927
57,46,0,2.5454545,8571.0173
56,47,0,2,8537.652
55,48,0,1.4285715,8489.7547
54,49,0,0.8,8423.7199
53,50,0,0,8343
52,51,0,0.6666667,8234
67,37,-1,5.625,8057
66,38,1,6.1538463,8206
65,39,-1,6.3461537,8298
64,40,1,5.8333335,8402.3159
63,41,-1,5.318182,8453.3832
62,42,1,4.8,8527.9063
61,43,-1,4.2777777,8541.107
60,44,1,3.75,8587.3998
59,45,-1,3.2142856,8568.9501
58,46,1,2.6666667,8584.8485
57,47,-1,2.1,8536.185
56,48,1,1.5,8517.6232
55,49,-1,0.8333333,8435.238
54,50,1,0,8383.9114
53,51,-1,0.75,8258
52,52,1,1,8157.3256
67,38,0,6,8152
66,39,0,6.5185184,8262
65,40,0,6,8358.598
64,41,0,5.478261,8431.6925
63,42,0,4.952381,8494.863
62,43,0,4.4210525,8534.6074
61,44,0,3.8823528,8561.9016
60,45,0,3.3333333,8572.7053
59,46,0,2.7692308,8570.6509
58,47,0,2.1818182,8550.3708
57,48,0,1.5555556,8516.8532
56,49,0,0.85714287,8464.7045
55,50,0,0,8397.229
54,51,0,0.8,8300.9923
53,52,0,1.2,8186.8368
68,38,1,5.8333335,8114
67,39,-1,6.3461537,8215
66,40,1,6.1538463,8330
65,41,-1,5.625,8393.2657
64,42,1,5.090909,8479.5202
63,43,-1,4.55,8506.557
62,44,1,4,8560.9406
61,45,-1,3.4375,8553.9317
60,46,1,2.857143,8579.9934
59,47,-1,2.25,8544.6397
58,48,1,1.6,8539.0492
57,49,-1,0.875,8470.1213
56,50,1,0,8432.0383
55,51,-1,0.8333333,8322.0124
54,52,1,1.3333334,8236.7682
53,53,-1,1.5,8089
69,38,0,5.652174,8057
68,39,0,6.16,8178
67,40,0,6,8284
66,41,0,5.76,8367.0898
65,42,0,5.2173915,8442.219
64,43,0,4.6666665,8492.8979
63,44,0,4.105263,8533.3676
62,45,0,3.5294118,8554.104
61,46,0,2.9333334,8560.8946
60,47,0,2.3076923,8553.9012
59,48,0,1.6363636,8533.3524
58,49,0,0.8888889,8494.0439
57,50,0,0,8439.4946
56,51,0,0.85714287,8358.7344
55,52,0,1.4285715,8258
54,53,0,1.7142857,8146
69,39,-1,5.9583335,8129
68,40,1,5.8333335,8253
67,41,-1,5.625,8325.6604
66,42,1,5.3333335,8422.1581
65,43,-1,4.7727275,8462.8172
64,44,1,4.2,8527.2267
63,45,-1,3.6111112,8532.6657
62,46,1,3,8567.0241
61,47,-1,2.357143,8542.0262
60,48,1,1.6666666,8550.0196
59,49,-1,0.9,8495.2516
58,50,1,0,8469.0273
57,51,-1,0.875,8372.6666
56,52,1,1.5,8303.7221
55,53,-1,1.875,8176
54,54,1,2,8074.8886
70,39,0,5.7391305,8089
69,40,0,5.652174,8204
68,41,0,5.478261,8297.1307
67,42,0,5.2173915,8381.4163
66,43,0,4.869565,8444.1796
65,44,0,4.285714,8496.228
64,45,0,3.6842105,8528.1404
63,46,0,3.0588236,8544.8825
62,47,0,2.4,8547.9155
61,48,0,1.6923077,8538.7646
60,49,0,0.90909094,8513.1027
59,50,0,0,8470.5183
58,51,0,0.8888889,8404.8161
57,52,0,1.5555556,8319.3305
56,53,0,2,8220.0164
55,54,0,2.2222223,8107.3071
70,40,1,5.4545455,8171
69,41,-1,5.318182,8255.2607
68,42,1,5.090909,8359.293
67,43,-1,4.7727275,8411.2603
66,44,1,4.3636365,8486.3123
65,45,-1,3.75,8504.2551
64,46,1,3.1111112,8547.163
63,47,-1,2.4375,8532.1089
62,48,1,1.7142857,8551.2755
61,49,-1,0.9166667,8508.9087
60,50,1,0,8496.0875
59,51,-1,0.9,8412.6821
58,52,1,1.6,8358.116
57,53,-1,2.1,8244.0767
56,54,1,2.4,8159.2808
71,40,0,5.2380953,8118
70,41,0,5.142857,8223
69,42,0,4.952381,8315.2932
68,43,0,4.6666665,8390.0906
67,44,0,4.285714,8452.9582
66,45,0,3.8095238,8495.6267
65,46,0,3.1578948,8521.7498
64,47,0,2.4705882,8534.7878
63,48,0,1.7333333,8537.0801
62,49,0,0.9230769,8522.2824
61,50,0,0,8493.131
60,51,0,0.90909094,8440.1203
59,52,0,1.6363636,8367.7635
58,53,0,2.1818182,8282.9343
57,54,0,2.5454545,8182
56,55,0,2.7272727,8070
72,40,1,5,8081
71,41,-1,4.95,8178
70,42,1,4.8,8291
69,43,-1,4.55,8353.6217
68,44,1,4.2,8439.2431
67,45,-1,3.75,8468.8666
66,46,1,3.2,8520.7205
65,47,-1,2.5,8516.0807
64,48,1,1.75,8544.7306
63,49,-1,0.9285714,8514.6674
62,50,1,0,8513.6189
61,51,-1,0.9166667,8443.633
60,52,1,1.6666666,8400.6527
59,53,-1,2.25,8299.8801
58,54,1,2.6666667,8230.0646
57,55,-1,2.9166667,8102
73,40,0,4.736842,8027
72,41,0,4.736842,8143
71,42,0,4.631579,8246
70,43,0,4.4210525,8329.4652
69,44,0,4.105263,8402.6857
68,45,0,3.6842105,8456.8165
67,46,0,3.1578948,8492.5795
66,47,0,2.5263157,8516.066
65,48,0,1.7647059,8526.9874
64,49,0,0.93333334,8522.9297
63,50,0,0,8506.8117
62,51,0,0.9230769,8465.2762
61,52,0,1.6923077,8404.6366
60,53,0,2.3076923,8333.7528
59,54,0,2.7692308,8247.9277
58,55,0,3.0769231,8148.623
57,56,0,3.2307692,8035
73,41,-1,4.5,8097
72,42,1,4.4444447,8219
71,43,-1,4.2777777,8290.2599
70,44,1,4,8385.3351
69,45,-1,3.6111112,8426.6221
68,46,1,3.1111112,8488.0056
67,47,-1,2.5,8493.7786
66,48,1,1.7777778,8531.5135
65,49,-1,0.9375,8511.9742
64,50,1,0,8522.5671
63,51,-1,0.9285714,8462.5191
62,52,1,1.7142857,8432.7885
61,53,-1,2.357143,8344.779
60,54,1,2.857143,8289.2054
59,55,-1,3.2142856,8173.5711
58,56,1,3.4285715,8089.6865
74,41,0,4.2352943,8061
73,42,0,4.2352943,8173
72,43,0,4.117647,8264
71,44,0,3.8823528,8346.814
70,45,0,3.5294118,8410.6538
69,46,0,3.0588236,8457.7342
68,47,0,2.4705882,8490.5553
67,48,0,1.7647059,8510.7252
66,49,0,0.9411765,8516.5472
65,50,0,0,8514.0702
64,51,0,0.93333334,8480.9156
63,52,0,1.7333333,8431.1504
62,53,0,2.4,8374.5651
61,54,0,2.9333334,8300.9704
60,55,0,3.3333333,8216
59,56,0,3.6,8116
75,41,-1,3.9375,8012
74,42,1,4,8143
73,43,-1,3.9375,8223
72,44,1,3.75,8326.884
71,45,-1,3.4375,8377.6123
70,46,1,3,8449.2755
69,47,-1,2.4375,8465.9073
68,48,1,1.75,8512.3511
67,49,-1,0.9375,8501.6177
66,50,1,0,8523.1166
65,51,-1,0.9375,8475.8208
64,52,1,1.75,8455.6435
63,53,-1,2.4375,8381.2858
62,54,1,3,8336.8365
61,55,-1,3.4375,8235
60,56,1,3.75,8162
59,57,-1,3.9375,8032
75,42,0,3.7333333,8096
74,43,0,3.7333333,8195
73,44,0,3.6,8285.5625
72,45,0,3.3333333,8359.2766
71,46,0,2.9333334,8416.9243
70,47,0,2.4,8459.4515
69,48,0,1.7333333,8488.974
68,49,0,0.93333334,8503.8653
67,50,0,0,8509.612
66,51,0,0.9411765,8487.8981
65,52,0,1.7647059,8450.9203
64,53,0,2.4705882,8404.4307
63,54,0,3.0588236,8344.2976
62,55,0,3.5294118,8271.8652
61,56,0,3.8823528,8187.9546
60,57,0,4.117647,8086
76,42,1,3.4285715,8067
75,43,-1,3.5,8153
74,44,1,3.4285715,8263
73,45,-1,3.2142856,8322.8539
72,46,1,2.857143,8405.2197
71,47,-1,2.357143,8433.89
70,48,1,1.7142857,8487.835
69,49,-1,0.9285714,8485.667
68,50,1,0,8516.5341
67,51,-1,0.9375,8478.9156
66,52,1,1.7777778,8469.697
65,53,-1,2.5,8406.1203
64,54,1,3.1111112,8374.9819
63,55,-1,3.6111112,8286.4053
62,56,1,4,8227
61,57,-1,4.2777777,8114
77,42,0,3.0769231,8019
76,43,0,3.2307692,8126
75,44,0,3.2307692,8220
74,45,0,3.0769231,8303.3953
73,46,0,2.7692308,8368.9594
72,47,0,2.3076923,8423.2126
71,48,0,1.6923077,8461.4381
70,49,0,0.9230769,8486.1387
69,50,0,0,8499.4494
68,51,0,0.93333334,8487.9218
67,52,0,1.7647059,8462.0785
66,53,0,2.5263157,8426.8924
65,54,0,3.1578948,8378.442
64,55,0,3.6842105,8317.3347
63,56,0,4.105263,8245.9287
62,57,0,4.4210525,8159
61,58,0,4.631579,8058
77,43,-1,2.9166667,8083
76,44,1,3,8199
75,45,-1,2.9166667,8266
74,46,1,2.6666667,8357.0817
73,47,-1,2.25,8395.3281
72,48,1,1.6666666,8458.024
71,49,-1,0.9166667,8466.2575
70,50,1,0,8504.488
69,51,-1,0.9285714,8475.63
68,52,1,1.75,8476.9857
67,53,-1,2.5,8423.6745
66,54,1,3.2,8404.0322
65,55,-1,3.75,8328.4811
64,56,1,4.2,8280.2949
63,57,-1,4.55,8179
62,58,1,4.8,8108
78,43,0,2.5454545,8054
77,44,0,2.7272727,8156
76,45,0,2.7272727,8245.2397
75,46,0,2.5454545,8320.8584
74,47,0,2.1818182,8382.3306
73,48,0,1.6363636,8430.9972
72,49,0,0.90909094,8463.8767
71,50,0,0,8485.1964
70,51,0,0.9230769,8482.0574
69,52,0,1.7333333,8466.8641
68,53,0,2.4705882,8441.4111
67,54,0,3.1578948,8403.8326
66,55,0,3.8095238,8352.9152
65,56,0,4.285714,8293.9083
64,57,0,4.6666665,8217
63,58,0,4.952381,8132
62,59,0,5.142857,8033
79,43,-1,2.1,8011
78,44,1,2.4,8132
77,45,-1,2.5,8208
76,46,1,2.4,8305.9755
75,47,-1,2.1,8352.7591
74,48,1,1.6,8424.2667
73,49,-1,0.9,8442.1079
72,50,1,0,8487.8968
71,51,-1,0.9166667,8468.3222
70,52,1,1.7142857,8478.1315
69,53,-1,2.4375,8437.0139
68,54,1,3.1111112,8424.6644
67,55,-1,3.75,8359.1515
66,56,1,4.3636365,8323.7567
65,57,-1,4.7727275,8235
64,58,1,5.090909,8174
63,59,-1,5.318182,8060
79,44,0,2,8089
78,45,0,2.2222223,8185
77,46,0,2.2222223,8270.0318
76,47,0,2,8337.9707
75,48,0,1.5555556,8395.3955
